Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Node26px 	 Node26py 	 Node26pz 	 Node27px 	 Node27py 	 Node27pz 	 Node28px 	 Node28py 	 Node28pz 	 Node29px 	 Node29py 	 Node29pz 	 Node30px 	 Node30py 	 Node30pz 	 Node31px 	 Node31py 	 Node31pz 	 Node32px 	 Node32py 	 Node32pz 	 Node33px 	 Node33py 	 Node33pz 	 Node34px 	 Node34py 	 Node34pz 	 Node35px 	 Node35py 	 Node35pz 	 Node36px 	 Node36py 	 Node36pz 	 Node37px 	 Node37py 	 Node37pz 	 Node38px 	 Node38py 	 Node38pz 	 Node39px 	 Node39py 	 Node39pz 	 Node40px 	 Node40py 	 Node40pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 Seg26Te 	 Seg27Te 	 Seg28Te 	 Seg29Te 	 Seg30Te 	 Seg31Te 	 Seg32Te 	 Seg33Te 	 Seg34Te 	 Seg35Te 	 Seg36Te 	 Seg37Te 	 Seg38Te 	 Seg39Te 	 
9.67193	 -1.385	 -0.423	 -0.5	 -1.34827	 -0.413496	 -0.500042	 -1.31154	 -0.404003	 -0.500044	 -1.27481	 -0.394505	 -0.500044	 -1.23808	 -0.385019	 -0.5	 -1.20163	 -0.375642	 -0.495149	 -1.16504	 -0.366258	 -0.491477	 -1.12843	 -0.356925	 -0.487796	 -1.09223	 -0.347715	 -0.481045	 -1.05587	 -0.338523	 -0.475126	 -1.01949	 -0.32941	 -0.469136	 -0.98362	 -0.320348	 -0.460568	 -0.94759	 -0.311362	 -0.452582	 -0.911612	 -0.302518	 -0.444189	 -0.876133	 -0.293675	 -0.433872	 -0.840495	 -0.285017	 -0.423926	 -0.805018	 -0.27648	 -0.413297	 -0.76995	 -0.267926	 -0.401372	 -0.734743	 -0.259669	 -0.38962	 -0.699795	 -0.251473	 -0.377054	 -0.665162	 -0.243278	 -0.363615	 -0.630468	 -0.235349	 -0.350152	 -0.596073	 -0.227442	 -0.335909	 -0.561865	 -0.219627	 -0.321155	 -0.527601	 -0.212042	 -0.306394	 -0.493579	 -0.204467	 -0.291061	 -0.459728	 -0.196983	 -0.275295	 -0.425972	 -0.189622	 -0.259253	 -0.392441	 -0.182279	 -0.24272	 -0.358999	 -0.175024	 -0.225946	 -0.325664	 -0.167879	 -0.20889	 -0.292574	 -0.16077	 -0.191326	 -0.259619	 -0.153728	 -0.173458	 -0.226796	 -0.14677	 -0.155296	 -0.194169	 -0.139883	 -0.136735	 -0.161566	 -0.133071	 -0.118086	 -0.129074	 -0.126329	 -0.099203	 -0.0967629	 -0.119658	 -0.0799716	 -0.0645371	 -0.113048	 -0.0605593	 -0.0323561	 -0.106485	 -0.0410343	 -0.000238555	 -0.1	 -0.0213502	 1.24598	 1.24534	 1.24452	 1.24429	 1.25526	 1.26019	 1.26226	 1.26497	 1.27125	 1.27439	 1.27718	 1.28207	 1.28566	 1.28939	 1.29487	 1.3009	 1.30723	 1.3143	 1.32169	 1.32878	 1.33545	 1.34175	 1.34749	 1.35275	 1.35781	 1.36302	 1.36883	 1.37557	 1.38318	 1.39152	 1.40033	 1.40914	 1.41756	 1.42549	 1.43286	 1.43967	 1.44605	 1.45275	 1.46195	 1.474	 
9.6766	 -1.385	 -0.423	 -0.5	 -1.34826	 -0.413514	 -0.500042	 -1.31151	 -0.404042	 -0.500044	 -1.27476	 -0.394563	 -0.500044	 -1.23802	 -0.385091	 -0.499431	 -1.2015	 -0.375717	 -0.49515	 -1.16505	 -0.366387	 -0.490121	 -1.12841	 -0.357072	 -0.486679	 -1.09206	 -0.347864	 -0.480703	 -1.05588	 -0.338715	 -0.473655	 -1.01946	 -0.329625	 -0.467853	 -0.983431	 -0.320608	 -0.459886	 -0.947586	 -0.311632	 -0.45104	 -0.91153	 -0.302825	 -0.442886	 -0.875916	 -0.294055	 -0.432919	 -0.840437	 -0.285353	 -0.422401	 -0.804836	 -0.276891	 -0.412081	 -0.769682	 -0.268402	 -0.400324	 -0.734593	 -0.260073	 -0.38824	 -0.699511	 -0.251954	 -0.37597	 -0.664849	 -0.243762	 -0.362583	 -0.630218	 -0.235772	 -0.348973	 -0.595681	 -0.227941	 -0.33501	 -0.561432	 -0.220109	 -0.320337	 -0.527151	 -0.212477	 -0.305612	 -0.493009	 -0.204939	 -0.290498	 -0.459165	 -0.197408	 -0.274704	 -0.425373	 -0.190006	 -0.258718	 -0.391703	 -0.182668	 -0.242429	 -0.358247	 -0.17537	 -0.225666	 -0.324878	 -0.168188	 -0.208667	 -0.291702	 -0.161048	 -0.191259	 -0.258737	 -0.153969	 -0.173414	 -0.22587	 -0.146981	 -0.155337	 -0.193114	 -0.140071	 -0.137014	 -0.160474	 -0.133224	 -0.118446	 -0.127952	 -0.126456	 -0.0996292	 -0.0955561	 -0.119751	 -0.0805556	 -0.0632826	 -0.113106	 -0.0612387	 -0.0310339	 -0.106521	 -0.0418367	 0.00114601	 -0.1	 -0.0222695	 1.25526	 1.25479	 1.25351	 1.25144	 1.25438	 1.26259	 1.26633	 1.27246	 1.27824	 1.28107	 1.28643	 1.29235	 1.29639	 1.30164	 1.30737	 1.31206	 1.31734	 1.3233	 1.32908	 1.33517	 1.34174	 1.3483	 1.35476	 1.36134	 1.36802	 1.37481	 1.38174	 1.38855	 1.39502	 1.40125	 1.4073	 1.41327	 1.41929	 1.42546	 1.43172	 1.43809	 1.44442	 1.45126	 1.46061	 1.47272	 
9.68128	 -1.385	 -0.423	 -0.5	 -1.34824	 -0.413537	 -0.500042	 -1.31148	 -0.404082	 -0.500044	 -1.27472	 -0.394625	 -0.500039	 -1.238	 -0.385181	 -0.498072	 -1.20134	 -0.375791	 -0.495084	 -1.16498	 -0.366506	 -0.489364	 -1.12841	 -0.357224	 -0.485105	 -1.0919	 -0.348015	 -0.480214	 -1.0558	 -0.338903	 -0.472707	 -1.01948	 -0.329833	 -0.466214	 -0.983247	 -0.32086	 -0.459116	 -0.947481	 -0.31192	 -0.449885	 -0.911511	 -0.303112	 -0.441308	 -0.875692	 -0.294426	 -0.431977	 -0.840299	 -0.285722	 -0.421133	 -0.804727	 -0.277261	 -0.410668	 -0.769388	 -0.268889	 -0.399349	 -0.734395	 -0.260499	 -0.386998	 -0.699294	 -0.25238	 -0.374751	 -0.664496	 -0.244267	 -0.361644	 -0.629939	 -0.236206	 -0.347862	 -0.595319	 -0.228409	 -0.334065	 -0.560942	 -0.220617	 -0.319643	 -0.526691	 -0.212912	 -0.304858	 -0.492478	 -0.205387	 -0.289871	 -0.458573	 -0.197845	 -0.274184	 -0.424768	 -0.190387	 -0.258223	 -0.390993	 -0.18305	 -0.242124	 -0.357491	 -0.175732	 -0.225441	 -0.32412	 -0.168494	 -0.20845	 -0.290867	 -0.161329	 -0.191184	 -0.257859	 -0.154223	 -0.17342	 -0.224952	 -0.1472	 -0.155422	 -0.192076	 -0.14026	 -0.137324	 -0.159401	 -0.133383	 -0.118829	 -0.126851	 -0.126585	 -0.100069	 -0.0943769	 -0.119845	 -0.0811451	 -0.0620338	 -0.113166	 -0.0619601	 -0.029739	 -0.106559	 -0.0426468	 0.00250284	 -0.1	 -0.0231995	 1.26057	 1.26094	 1.26215	 1.2657	 1.26586	 1.26595	 1.27032	 1.27511	 1.28009	 1.28762	 1.29389	 1.29921	 1.30556	 1.31142	 1.31656	 1.32188	 1.32722	 1.33218	 1.33724	 1.34288	 1.34899	 1.3556	 1.36275	 1.37005	 1.37735	 1.38458	 1.39142	 1.39754	 1.40298	 1.40796	 1.41257	 1.41714	 1.42189	 1.42688	 1.43216	 1.43777	 1.44348	 1.44985	 1.45887	 1.47077	 
9.68596	 -1.385	 -0.423	 -0.5	 -1.34822	 -0.41356	 -0.500042	 -1.31144	 -0.404116	 -0.500044	 -1.27465	 -0.39468	 -0.500029	 -1.238	 -0.385281	 -0.496653	 -1.20127	 -0.375893	 -0.494444	 -1.16482	 -0.366615	 -0.489137	 -1.12839	 -0.357378	 -0.4836	 -1.0918	 -0.348177	 -0.479189	 -1.05559	 -0.339081	 -0.472175	 -1.01946	 -0.330039	 -0.464649	 -0.983141	 -0.321098	 -0.457939	 -0.947264	 -0.312217	 -0.449067	 -0.911473	 -0.303398	 -0.439753	 -0.87554	 -0.294765	 -0.430795	 -0.840066	 -0.286127	 -0.420141	 -0.804629	 -0.277622	 -0.409228	 -0.76915	 -0.26934	 -0.398257	 -0.734124	 -0.260966	 -0.385956	 -0.69911	 -0.252775	 -0.373476	 -0.664164	 -0.244754	 -0.360673	 -0.629591	 -0.236681	 -0.346906	 -0.59497	 -0.228847	 -0.333097	 -0.56044	 -0.22112	 -0.318982	 -0.526194	 -0.213371	 -0.304181	 -0.491988	 -0.205805	 -0.289177	 -0.457969	 -0.198284	 -0.273713	 -0.424136	 -0.190784	 -0.257817	 -0.390333	 -0.183421	 -0.241779	 -0.35675	 -0.176101	 -0.225251	 -0.323376	 -0.168809	 -0.208278	 -0.290086	 -0.161615	 -0.191089	 -0.256994	 -0.154487	 -0.173479	 -0.224029	 -0.14743	 -0.155594	 -0.191086	 -0.140453	 -0.137623	 -0.158355	 -0.133549	 -0.119232	 -0.125764	 -0.126715	 -0.100554	 -0.0932315	 -0.119941	 -0.0817391	 -0.0608024	 -0.113232	 -0.0627106	 -0.0284681	 -0.106596	 -0.0434751	 0.00383157	 -0.1	 -0.0241392	 1.27341	 1.27488	 1.27711	 1.28309	 1.28101	 1.28148	 1.28462	 1.28408	 1.28735	 1.29324	 1.29721	 1.30346	 1.31083	 1.31638	 1.32237	 1.32883	 1.33441	 1.34015	 1.34642	 1.35253	 1.35872	 1.36521	 1.3717	 1.37791	 1.38405	 1.39006	 1.39573	 1.4011	 1.40626	 1.41124	 1.41602	 1.42068	 1.42527	 1.42982	 1.43452	 1.43938	 1.44426	 1.44982	 1.45818	 1.46969	 
9.69064	 -1.385	 -0.423	 -0.5	 -1.34819	 -0.41358	 -0.500042	 -1.31138	 -0.404151	 -0.500044	 -1.27458	 -0.394734	 -0.500014	 -1.238	 -0.385384	 -0.49574	 -1.20126	 -0.376017	 -0.493161	 -1.16465	 -0.36673	 -0.488985	 -1.12833	 -0.357534	 -0.482602	 -1.09178	 -0.348351	 -0.477673	 -1.05537	 -0.339261	 -0.471646	 -1.01936	 -0.330252	 -0.46351	 -0.983098	 -0.321326	 -0.456387	 -0.947017	 -0.312507	 -0.448277	 -0.911343	 -0.303705	 -0.438499	 -0.875454	 -0.295071	 -0.429345	 -0.83979	 -0.286538	 -0.419234	 -0.804465	 -0.278009	 -0.407967	 -0.768984	 -0.269731	 -0.396976	 -0.733807	 -0.26145	 -0.385021	 -0.69889	 -0.253183	 -0.372289	 -0.663888	 -0.245193	 -0.359593	 -0.629184	 -0.237191	 -0.346087	 -0.594601	 -0.229286	 -0.332197	 -0.55998	 -0.221591	 -0.318267	 -0.525673	 -0.213857	 -0.303582	 -0.491516	 -0.206214	 -0.288492	 -0.457388	 -0.198708	 -0.273251	 -0.423485	 -0.191203	 -0.257499	 -0.38971	 -0.183789	 -0.241422	 -0.356046	 -0.176462	 -0.225057	 -0.322636	 -0.169138	 -0.208168	 -0.289342	 -0.161906	 -0.190996	 -0.25615	 -0.154758	 -0.173578	 -0.223101	 -0.147669	 -0.155855	 -0.190149	 -0.140653	 -0.13791	 -0.157345	 -0.133721	 -0.119651	 -0.124691	 -0.126849	 -0.101091	 -0.0921163	 -0.120042	 -0.0823551	 -0.0596061	 -0.113305	 -0.0634695	 -0.0272187	 -0.106629	 -0.044332	 0.00513184	 -0.1	 -0.0250882	 1.29215	 1.29107	 1.28926	 1.29478	 1.29472	 1.29684	 1.29784	 1.29955	 1.30163	 1.30296	 1.30592	 1.30995	 1.31427	 1.3199	 1.32653	 1.33313	 1.3399	 1.34706	 1.35401	 1.36058	 1.36701	 1.37291	 1.37831	 1.38346	 1.3885	 1.39335	 1.39805	 1.4028	 1.40762	 1.41258	 1.41765	 1.4227	 1.42763	 1.43245	 1.43728	 1.4421	 1.44681	 1.45213	 1.46026	 1.4716	 
9.69532	 -1.385	 -0.423	 -0.5	 -1.34817	 -0.4136	 -0.500042	 -1.31135	 -0.404192	 -0.500044	 -1.27452	 -0.394795	 -0.499993	 -1.23794	 -0.385478	 -0.495446	 -1.20128	 -0.376153	 -0.491668	 -1.16455	 -0.366867	 -0.488382	 -1.12819	 -0.357684	 -0.482153	 -1.09178	 -0.348535	 -0.4761	 -1.05526	 -0.339455	 -0.470706	 -1.01916	 -0.330473	 -0.46281	 -0.983068	 -0.32156	 -0.454802	 -0.946852	 -0.312783	 -0.447199	 -0.911108	 -0.304031	 -0.437585	 -0.875369	 -0.295372	 -0.427847	 -0.839556	 -0.286921	 -0.418171	 -0.8042	 -0.27843	 -0.406951	 -0.768836	 -0.270085	 -0.395616	 -0.733509	 -0.261903	 -0.384024	 -0.698593	 -0.253635	 -0.371276	 -0.663642	 -0.245597	 -0.358453	 -0.628771	 -0.237698	 -0.345308	 -0.594185	 -0.229758	 -0.331435	 -0.559576	 -0.222026	 -0.317483	 -0.525166	 -0.214345	 -0.303005	 -0.491024	 -0.206642	 -0.287903	 -0.456846	 -0.199116	 -0.272778	 -0.422849	 -0.19163	 -0.257217	 -0.389096	 -0.184167	 -0.241111	 -0.355393	 -0.176809	 -0.224838	 -0.321906	 -0.169478	 -0.208098	 -0.288605	 -0.162209	 -0.190954	 -0.255329	 -0.155031	 -0.173706	 -0.222189	 -0.147913	 -0.156161	 -0.189243	 -0.140863	 -0.138213	 -0.156372	 -0.133895	 -0.120082	 -0.123639	 -0.126986	 -0.101668	 -0.0910202	 -0.120148	 -0.0830106	 -0.058452	 -0.113381	 -0.0642251	 -0.0259924	 -0.106662	 -0.0452142	 0.00640322	 -0.1	 -0.0260455	 1.30248	 1.30211	 1.30161	 1.31005	 1.31273	 1.31097	 1.31106	 1.31434	 1.31411	 1.31565	 1.3192	 1.32068	 1.32359	 1.32838	 1.33283	 1.33829	 1.34498	 1.35148	 1.35796	 1.36461	 1.37081	 1.37624	 1.38135	 1.38622	 1.3909	 1.39548	 1.39997	 1.40447	 1.40907	 1.41383	 1.4188	 1.4239	 1.42907	 1.43436	 1.4398	 1.44523	 1.45055	 1.45641	 1.46492	 1.47642	 
9.7	 -1.385	 -0.423	 -0.5	 -1.34816	 -0.413619	 -0.500042	 -1.31132	 -0.404239	 -0.500043	 -1.27448	 -0.394865	 -0.499335	 -1.23782	 -0.38556	 -0.495495	 -1.20128	 -0.376293	 -0.490524	 -1.16455	 -0.367025	 -0.487155	 -1.12802	 -0.357837	 -0.48189	 -1.09175	 -0.348727	 -0.474925	 -1.05524	 -0.339662	 -0.469281	 -1.01895	 -0.330701	 -0.462226	 -0.982986	 -0.321812	 -0.453546	 -0.946788	 -0.313045	 -0.445769	 -0.910844	 -0.304363	 -0.436793	 -0.875225	 -0.295702	 -0.426572	 -0.839405	 -0.287264	 -0.416864	 -0.803887	 -0.278861	 -0.406059	 -0.768645	 -0.270451	 -0.394372	 -0.733276	 -0.2623	 -0.382871	 -0.698238	 -0.254119	 -0.370396	 -0.66337	 -0.246009	 -0.357392	 -0.628401	 -0.238167	 -0.344474	 -0.59373	 -0.230263	 -0.330794	 -0.559198	 -0.222452	 -0.316698	 -0.524709	 -0.214805	 -0.302391	 -0.490497	 -0.207101	 -0.287445	 -0.456333	 -0.199518	 -0.272316	 -0.422261	 -0.192047	 -0.256908	 -0.388475	 -0.184559	 -0.24088	 -0.354779	 -0.17715	 -0.224611	 -0.321209	 -0.169821	 -0.208034	 -0.287852	 -0.162523	 -0.191004	 -0.254527	 -0.155307	 -0.173864	 -0.221318	 -0.14816	 -0.156456	 -0.188343	 -0.141081	 -0.138568	 -0.155426	 -0.134071	 -0.120529	 -0.122613	 -0.127129	 -0.10226	 -0.0899351	 -0.12026	 -0.0837068	 -0.0573306	 -0.113457	 -0.0649849	 -0.0247954	 -0.106697	 -0.0461048	 0.00764514	 -0.1	 -0.0270106	 1.30998	 1.30899	 1.30751	 1.3098	 1.31589	 1.31923	 1.32369	 1.32613	 1.32736	 1.32975	 1.33161	 1.3337	 1.33684	 1.33973	 1.34277	 1.34671	 1.35091	 1.35526	 1.36031	 1.36559	 1.37085	 1.37615	 1.3814	 1.38641	 1.39135	 1.39619	 1.40089	 1.40565	 1.41051	 1.4154	 1.42043	 1.42562	 1.43098	 1.43669	 1.44271	 1.4488	 1.4548	 1.46128	 1.47023	 1.48194	 
9.70476	 -1.385	 -0.423	 -0.5	 -1.34815	 -0.413639	 -0.500042	 -1.31129	 -0.404288	 -0.500038	 -1.27448	 -0.394949	 -0.49797	 -1.2377	 -0.385644	 -0.49536	 -1.20119	 -0.376422	 -0.489979	 -1.16456	 -0.367189	 -0.485599	 -1.12789	 -0.358006	 -0.481288	 -1.09162	 -0.348922	 -0.474274	 -1.05525	 -0.339883	 -0.467673	 -1.01881	 -0.330944	 -0.461332	 -0.982814	 -0.322086	 -0.452703	 -0.946762	 -0.313311	 -0.444208	 -0.91065	 -0.304689	 -0.435801	 -0.874997	 -0.296077	 -0.425604	 -0.839301	 -0.287595	 -0.415434	 -0.803622	 -0.279273	 -0.405067	 -0.768382	 -0.27087	 -0.393341	 -0.733094	 -0.262667	 -0.381608	 -0.697893	 -0.254603	 -0.369509	 -0.663026	 -0.246477	 -0.356502	 -0.628073	 -0.238599	 -0.343564	 -0.593275	 -0.230777	 -0.330164	 -0.558791	 -0.222909	 -0.315986	 -0.524291	 -0.215234	 -0.301724	 -0.489947	 -0.207582	 -0.287061	 -0.455809	 -0.199942	 -0.271901	 -0.42172	 -0.192448	 -0.256543	 -0.387844	 -0.184965	 -0.240702	 -0.354165	 -0.177506	 -0.224418	 -0.320537	 -0.170164	 -0.207961	 -0.287073	 -0.16285	 -0.191142	 -0.253723	 -0.155592	 -0.174061	 -0.22048	 -0.148415	 -0.156722	 -0.187424	 -0.141306	 -0.138986	 -0.154475	 -0.134253	 -0.121012	 -0.121595	 -0.127278	 -0.102862	 -0.0888429	 -0.120376	 -0.0844386	 -0.0562024	 -0.11353	 -0.0657779	 -0.0236041	 -0.106735	 -0.0470018	 0.00890214	 -0.1	 -0.0280168	 1.31489	 1.31647	 1.3206	 1.32048	 1.32045	 1.32461	 1.32719	 1.33098	 1.33728	 1.34019	 1.34306	 1.34704	 1.34894	 1.35088	 1.35371	 1.35577	 1.35796	 1.36092	 1.36399	 1.36724	 1.37113	 1.3755	 1.3802	 1.38528	 1.39053	 1.39567	 1.40086	 1.40618	 1.41159	 1.41707	 1.42268	 1.42833	 1.43417	 1.44036	 1.44688	 1.45365	 1.46057	 1.46796	 1.47721	 1.48839	 
9.70977	 -1.385	 -0.423	 -0.5	 -1.34812	 -0.41366	 -0.500042	 -1.31123	 -0.404333	 -0.500026	 -1.27449	 -0.395045	 -0.496604	 -1.23765	 -0.385757	 -0.494536	 -1.20103	 -0.376544	 -0.489858	 -1.16454	 -0.367362	 -0.484238	 -1.12785	 -0.358199	 -0.480015	 -1.09141	 -0.349124	 -0.47386	 -1.05521	 -0.340123	 -0.466311	 -1.01877	 -0.331203	 -0.459893	 -0.982584	 -0.322382	 -0.452017	 -0.946689	 -0.313616	 -0.442837	 -0.910567	 -0.305014	 -0.434411	 -0.874728	 -0.296491	 -0.424767	 -0.839176	 -0.287968	 -0.4141	 -0.803464	 -0.279657	 -0.403801	 -0.768074	 -0.271347	 -0.392433	 -0.732903	 -0.26307	 -0.380377	 -0.697613	 -0.255067	 -0.368476	 -0.662616	 -0.24702	 -0.355758	 -0.627746	 -0.239047	 -0.34264	 -0.592867	 -0.231277	 -0.329416	 -0.558325	 -0.223425	 -0.315366	 -0.523863	 -0.21567	 -0.301054	 -0.489402	 -0.208069	 -0.286644	 -0.455241	 -0.200414	 -0.271545	 -0.421184	 -0.192856	 -0.256149	 -0.387211	 -0.185379	 -0.240509	 -0.3535	 -0.1779	 -0.224297	 -0.319847	 -0.170516	 -0.207903	 -0.286261	 -0.163192	 -0.191328	 -0.252882	 -0.155899	 -0.174308	 -0.219628	 -0.148685	 -0.156992	 -0.186465	 -0.14154	 -0.139454	 -0.153469	 -0.134449	 -0.121563	 -0.120541	 -0.127438	 -0.103496	 -0.0877108	 -0.120495	 -0.0852063	 -0.0550122	 -0.113604	 -0.0666418	 -0.0223642	 -0.106776	 -0.047943	 0.0102363	 -0.1	 -0.0291175	 1.33231	 1.3322	 1.33624	 1.33374	 1.33451	 1.33641	 1.33605	 1.33876	 1.34196	 1.34486	 1.34937	 1.35324	 1.35626	 1.35951	 1.36197	 1.36372	 1.36577	 1.36778	 1.36969	 1.37204	 1.37462	 1.37751	 1.38114	 1.38547	 1.39019	 1.3953	 1.4009	 1.40672	 1.41278	 1.41911	 1.42557	 1.43214	 1.43898	 1.44609	 1.45347	 1.4611	 1.46882	 1.47672	 1.48547	 1.49522	 
9.71479	 -1.385	 -0.423	 -0.5	 -1.3481	 -0.413686	 -0.500041	 -1.31119	 -0.404382	 -0.500011	 -1.2745	 -0.395142	 -0.495868	 -1.23767	 -0.385887	 -0.493107	 -1.20091	 -0.376674	 -0.489597	 -1.16446	 -0.367533	 -0.483521	 -1.12786	 -0.358402	 -0.478382	 -1.09125	 -0.349341	 -0.473173	 -1.05506	 -0.340372	 -0.465506	 -1.01876	 -0.331468	 -0.458246	 -0.982417	 -0.32268	 -0.451094	 -0.946513	 -0.31395	 -0.441907	 -0.910537	 -0.305336	 -0.432874	 -0.874532	 -0.296884	 -0.423788	 -0.838981	 -0.288384	 -0.413088	 -0.803385	 -0.280016	 -0.402418	 -0.767825	 -0.271812	 -0.391493	 -0.732659	 -0.263537	 -0.379397	 -0.697409	 -0.255493	 -0.367381	 -0.662235	 -0.247563	 -0.355061	 -0.6274	 -0.239537	 -0.341861	 -0.592545	 -0.231727	 -0.328577	 -0.557861	 -0.223948	 -0.314823	 -0.523406	 -0.216135	 -0.300513	 -0.488921	 -0.208517	 -0.286156	 -0.454671	 -0.200895	 -0.271237	 -0.420635	 -0.19327	 -0.255819	 -0.386623	 -0.185773	 -0.240269	 -0.352813	 -0.178304	 -0.224251	 -0.319137	 -0.170868	 -0.207919	 -0.285478	 -0.163521	 -0.191491	 -0.252043	 -0.156209	 -0.174574	 -0.218766	 -0.148956	 -0.157303	 -0.185528	 -0.141769	 -0.13991	 -0.152458	 -0.134649	 -0.122153	 -0.119498	 -0.1276	 -0.104148	 -0.0866155	 -0.120613	 -0.0859676	 -0.0538501	 -0.113684	 -0.0675419	 -0.0211696	 -0.106822	 -0.0489202	 0.0114661	 -0.1	 -0.0301757	 1.34418	 1.34305	 1.34877	 1.34897	 1.3487	 1.34804	 1.34992	 1.34967	 1.34986	 1.35253	 1.35359	 1.35548	 1.35914	 1.36187	 1.36475	 1.36825	 1.37098	 1.37333	 1.3759	 1.37832	 1.38054	 1.38313	 1.3861	 1.38939	 1.39325	 1.39784	 1.40313	 1.40901	 1.41545	 1.42233	 1.4295	 1.43699	 1.44469	 1.45223	 1.45915	 1.46492	 1.46946	 1.47428	 1.48239	 1.49397	 
9.7198	 -1.385	 -0.423	 -0.5	 -1.34808	 -0.413718	 -0.500041	 -1.31116	 -0.404438	 -0.49991	 -1.27445	 -0.395231	 -0.495751	 -1.23772	 -0.386025	 -0.491686	 -1.20089	 -0.376825	 -0.488697	 -1.16432	 -0.367702	 -0.483265	 -1.12787	 -0.358617	 -0.476983	 -1.09123	 -0.349578	 -0.471907	 -1.05487	 -0.340631	 -0.464998	 -1.01874	 -0.331751	 -0.456885	 -0.982376	 -0.322978	 -0.449736	 -0.94629	 -0.314303	 -0.441201	 -0.91047	 -0.305684	 -0.431557	 -0.874454	 -0.297238	 -0.4225	 -0.838745	 -0.288817	 -0.412266	 -0.803288	 -0.2804	 -0.401174	 -0.76768	 -0.27223	 -0.390373	 -0.732369	 -0.264053	 -0.378625	 -0.697208	 -0.255931	 -0.366386	 -0.66195	 -0.248051	 -0.354258	 -0.627033	 -0.240073	 -0.341225	 -0.592258	 -0.232165	 -0.327765	 -0.557453	 -0.224439	 -0.314265	 -0.522918	 -0.216642	 -0.300114	 -0.488489	 -0.208945	 -0.285641	 -0.45414	 -0.201353	 -0.270912	 -0.420057	 -0.193705	 -0.255588	 -0.386058	 -0.186156	 -0.240015	 -0.352126	 -0.178697	 -0.224234	 -0.318387	 -0.171227	 -0.208031	 -0.284725	 -0.16384	 -0.191615	 -0.251217	 -0.156516	 -0.174839	 -0.217883	 -0.149227	 -0.157689	 -0.184621	 -0.142001	 -0.140357	 -0.151472	 -0.134854	 -0.122764	 -0.118478	 -0.127765	 -0.104844	 -0.0855633	 -0.120735	 -0.0867417	 -0.0527269	 -0.113771	 -0.0684562	 -0.0200032	 -0.106866	 -0.0499237	 0.0126615	 -0.1	 -0.0312414	 1.35011	 1.34998	 1.35551	 1.36103	 1.35988	 1.36023	 1.36109	 1.35945	 1.35987	 1.36026	 1.35996	 1.36116	 1.3625	 1.36392	 1.3666	 1.36966	 1.37275	 1.37636	 1.37984	 1.38305	 1.38645	 1.39	 1.39343	 1.39698	 1.40087	 1.40512	 1.40997	 1.41547	 1.42146	 1.42772	 1.4341	 1.44037	 1.44638	 1.45202	 1.45743	 1.4627	 1.46797	 1.4742	 1.48357	 1.49576	 
